x,wall_radius,needle_radius,gap,area
62.0,58.659730162905475,18.14073858583903,40.518991577066444,9776.251638468902
63.0,58.312136617145896,17.827967230910772,40.48416938623512,9683.861529485941
64.0,57.9645430713863,17.515195875982517,40.44934719540379,9591.6159045645
65.0,57.61694952562671,17.202424521054255,40.414525004572454,9499.51476370459
66.0,57.26935597986712,16.889653166125996,40.379702813741126,9407.558106906206
67.0,56.921762434107535,16.57688181119774,40.3448806229098,9315.745934169352
68.0,56.57416888834794,16.264110456269478,40.31005843207846,9224.078245494024
69.0,56.226575342588355,15.951339101341219,40.275236241247136,9132.555040880223
70.0,55.87898179682877,15.63856774641296,40.24041405041581,9041.176320327948
71.0,55.531388251069174,15.325796391484701,40.20559185958447,8949.9420838372
72.0,55.18379470530959,15.013025036556439,40.17076966875315,8858.852331407985
73.0,54.83620115955,14.70025368162818,40.13594747792182,8767.907063040293
74.0,54.48860761379041,14.387482326699924,40.10112528709048,8677.106278734125
75.0,54.14101406803082,14.074710971771662,40.06630309625916,8586.44997848949
76.0,53.793420522271234,13.761939616843403,40.03148090542783,8495.93816230638
77.0,53.44582697651164,13.449168261915148,39.99665871459649,8405.570830184797
78.0,53.098233430752046,13.136396906986889,39.96183652376516,8315.34798212474
79.0,52.75063988499247,12.823625552058623,39.927014332933844,8225.269618126216
80.0,52.40304633923287,12.51085419713037,39.8921921421025,8135.335738189212
81.0,52.055452793473286,12.198082842202112,39.857369951271174,8045.546342313741
82.0,51.7078592477137,11.885311487273846,39.82254776043985,7955.901430499796
83.0,51.360265701954106,11.572540132345594,39.78772556960851,7866.401002747375
84.0,51.01267215619451,11.259768777417328,39.752903378777184,7777.045059056482
85.0,50.66507861043493,10.94699742248907,39.71808118794586,7687.833599427121
86.0,50.31748506467534,10.63422606756081,39.68325899711453,7598.766623859283
87.0,49.96989151891575,10.321454712632551,39.6484368062832,7509.844132352975
88.0,49.622297973156165,10.008683357704292,39.61361461545187,7421.066124908194
89.0,49.27470442739657,9.695912002776033,39.57879242462054,7332.432601524937
90.0,48.927110881636985,9.383140647847775,39.54397023378921,7243.94356220321
91.0,48.57951733587739,9.070369292919516,39.509148042957875,7155.599006943009
92.0,48.231923790117804,8.757597937991257,39.47432585212655,7067.398935744337
93.0,47.88433024435822,8.444826583062998,39.43950366129522,6979.343348607192
94.0,47.53673669859863,8.132055228134739,39.40468147046389,6891.432245531573
95.0,47.18914315283904,7.81928387320648,39.36985927963256,6803.6656265174815
96.0,46.84154960707945,7.506512518278221,39.33503708880123,6716.043491564919
97.0,46.49395606131986,7.193741163349962,39.300214897969894,6628.565840673881
98.0,46.14636251556027,6.880969808421703,39.26539270713857,6541.232673844373
99.0,45.79876896980068,6.568198453493444,39.23057051630724,6454.043991076391
100.0,45.45117542404109,6.255427098565185,39.195748325475904,6366.999792369936
101.0,45.1035818782815,5.9426557436369265,39.160926134644576,6280.100077725008
102.0,44.75598833252191,5.6298843887086605,39.12610394381325,6193.344847141608
103.0,44.40839478676232,5.317113033780409,39.091281752981914,6106.734100619736
104.0,44.060801241002736,5.00434167885215,39.056459562150586,6020.267838159391
105.0,43.71320769524315,4.691570323923884,39.021637371319265,5933.946059760574
106.0,43.365614149483555,4.378798968995632,38.98681518048792,5847.768765423282
107.0,43.01802060372397,4.066027614067373,38.951992989656596,5761.73595514752
108.0,42.670427057964375,3.753256259139107,38.91717079882527,5675.847628933282
109.0,42.32283351220479,3.440484904210855,38.88234860799393,5590.103786780574
110.0,41.9752399664452,3.127713549282589,38.84752641716261,5504.504428689394
111.0,41.62764642068561,2.8149421943543302,38.81270422633128,5419.0495546597385
112.0,41.28005287492602,2.5021708394260784,38.77788203549994,5333.739164691612
113.0,40.93245932916643,2.1893994844978124,38.743059844668615,5248.573258785012
114.0,40.58486578340684,1.8766281295695535,38.70823765383729,5163.551836939941
115.0,40.237272237647254,1.5638567746412946,38.67341546300596,5078.674899156395
116.0,39.88967869188767,1.2510854197130357,38.63859327217463,4993.942445434379
117.0,39.54208514612807,0.9383140647847767,38.6037710813433,4909.354475773887
118.0,39.19449160036849,0.6255427098565178,38.56894889051197,4824.910990174925
119.0,39.19658607990501,0.3127713549282589,38.88381472497675,4826.348791164788
120.0,39.23983642069523,0.0,39.23983642069523,4837.313665570118
121.0,39.28308676148545,0.0,39.28308676148545,4847.982964058425
122.0,39.326337102275666,0.0,39.326337102275666,4858.664015822765
123.0,39.36958744306588,0.0,39.36958744306588,4869.35682086314
124.0,39.412837783856105,0.0,39.412837783856105,4880.06137917955
125.0,39.45608812464632,0.0,39.45608812464632,4890.777690771995
126.0,39.49933846543654,0.0,39.49933846543654,4901.5057556404745
127.0,39.54258880622675,0.0,39.54258880622675,4912.245573784989
128.0,39.585839147016976,0.0,39.585839147016976,4922.99714520554
129.0,39.62908948780719,0.0,39.62908948780719,4933.760469902123
130.0,39.67233982859741,0.0,39.67233982859741,4944.535547874742
131.0,39.71559016938763,0.0,39.71559016938763,4955.322379123398
132.0,39.75884051017785,0.0,39.75884051017785,4966.120963648086
133.0,39.802090850968064,0.0,39.802090850968064,4976.931301448809
134.0,39.84534119175829,0.0,39.84534119175829,4987.753392525568
135.0,39.8885915325485,0.0,39.8885915325485,4998.587236878362
136.0,39.93184187333872,0.0,39.93184187333872,5009.43283450719
137.0,39.97509221412894,0.0,39.97509221412894,5020.290185412054
138.0,40.01834255491916,0.0,40.01834255491916,5031.159289592952
139.0,40.061592895709374,0.0,40.061592895709374,5042.040147049885
140.0,40.10484323649959,0.0,40.10484323649959,5052.932757782851
141.0,40.14809357728981,0.0,40.14809357728981,5063.837121791855
142.0,40.19134391808003,0.0,40.19134391808003,5074.753239076892
143.0,40.234594258870246,0.0,40.234594258870246,5085.681109637964
144.0,40.27784459966047,0.0,40.27784459966047,5096.6207334750725
145.0,40.321094940450685,0.0,40.321094940450685,5107.572110588213
146.0,40.3643452812409,0.0,40.3643452812409,5118.53524097739
147.0,40.407595622031124,0.0,40.407595622031124,5129.510124642603
148.0,40.45084596282134,0.0,40.45084596282134,5140.496761583849
149.0,40.494096303611556,0.0,40.494096303611556,5151.49515180113
150.0,40.53734664440178,0.0,40.53734664440178,5162.505295294447
151.0,40.580596985191995,0.0,40.580596985191995,5173.527192063798
152.0,40.62384732598221,0.0,40.62384732598221,5184.560842109183
153.0,40.667097666772435,0.0,40.667097666772435,5195.606245430606
154.0,40.71034800756265,0.0,40.71034800756265,5206.663402028061
155.0,40.75359834835287,0.0,40.75359834835287,5217.73231190155
156.0,40.79684868914309,0.0,40.79684868914309,5228.812975051077
157.0,40.840099029933306,0.0,40.840099029933306,5239.905391476636
158.0,40.88334937072352,0.0,40.88334937072352,5251.009561178232
159.0,40.92659971151374,0.0,40.92659971151374,5262.12548415586
160.0,40.96985005230396,0.0,40.96985005230396,5273.253160409527
161.0,41.01310039309418,0.0,41.01310039309418,5284.392589939225
162.0,41.05635073388439,0.0,41.05635073388439,5295.543772744959
163.0,41.09960107467462,0.0,41.09960107467462,5306.70670882673
164.0,41.14285141546483,0.0,41.14285141546483,5317.881398184533
165.0,41.18610175625505,0.0,41.18610175625505,5329.067840818372
166.0,41.22935209704527,0.0,41.22935209704527,5340.266036728247
167.0,41.27260243783549,0.0,41.27260243783549,5351.475985914156
168.0,41.315852778625704,0.0,41.315852778625704,5362.697688376098
169.0,41.35910311941593,0.0,41.35910311941593,5373.931144114078
170.0,41.40235346020614,0.0,41.40235346020614,5385.176353128091
171.0,41.44560380099636,0.0,41.44560380099636,5396.433315418139
172.0,41.488854141786575,0.0,41.488854141786575,5407.702030984221
173.0,41.5321044825768,0.0,41.5321044825768,5418.98249982634
174.0,41.575354823367014,0.0,41.575354823367014,5430.274721944492
175.0,41.61860516415723,0.0,41.61860516415723,5441.5786973386785
176.0,41.661855504947454,0.0,41.661855504947454,5452.894426008903
177.0,41.70510584573767,0.0,41.70510584573767,5464.22190795516
178.0,41.748356186527886,0.0,41.748356186527886,5475.561143177451
179.0,41.79160652731811,0.0,41.79160652731811,5486.912131675779
180.0,41.834856868108325,0.0,41.834856868108325,5498.274873450141
181.0,41.87810720889854,0.0,41.87810720889854,5509.649368500536
182.0,41.921357549688764,0.0,41.921357549688764,5521.035616826969
183.0,41.96460789047898,0.0,41.96460789047898,5532.433618429434
184.0,42.007858231269196,0.0,42.007858231269196,5543.8433733079355
185.0,42.05110857205942,0.0,42.05110857205942,5555.264881462473
186.0,42.094358912849636,0.0,42.094358912849636,5566.698142893043
187.0,42.13760925363985,0.0,42.13760925363985,5578.1431575996485
188.0,42.180859594430075,0.0,42.180859594430075,5589.59992558229
189.0,42.22410993522029,0.0,42.22410993522029,5601.068446840965
190.0,42.26736027601051,0.0,42.26736027601051,5612.548721375675
191.0,42.31061061680072,0.0,42.31061061680072,5624.04074918642
192.0,42.353860957590946,0.0,42.353860957590946,5635.5445302732005
193.0,42.39711129838116,0.0,42.39711129838116,5647.060064636014
194.0,42.44036163917138,0.0,42.44036163917138,5658.587352274864
195.0,42.4836119799616,0.0,42.4836119799616,5670.12639318975
196.0,42.52686232075182,0.0,42.52686232075182,5681.677187380669
197.0,42.57011266154203,0.0,42.57011266154203,5693.2397348476225
198.0,42.61336300233226,0.0,42.61336300233226,5704.8140355906135
199.0,42.65661334312247,0.0,42.65661334312247,5716.400089609636
200.0,42.69986368391269,0.0,42.69986368391269,5727.997896904695
201.0,42.74311402470291,0.0,42.74311402470291,5739.6074574757895
202.0,42.78636436549313,0.0,42.78636436549313,5751.228771322917
203.0,42.829614706283344,0.0,42.829614706283344,5762.86183844608
204.0,42.87286504707356,0.0,42.87286504707356,5774.506658845278
205.0,42.91611538786378,0.0,42.91611538786378,5786.163232520512
206.0,42.959365728654,0.0,42.959365728654,5797.83155947178
207.0,43.002616069444215,0.0,43.002616069444215,5809.511639699082
208.0,43.04586641023444,0.0,43.04586641023444,5821.20347320242
209.0,43.089116751024655,0.0,43.089116751024655,5832.907059981792
210.0,43.13236709181487,0.0,43.13236709181487,5844.622400037199
211.0,43.175617432605094,0.0,43.175617432605094,5856.349493368643
212.0,43.21886777339531,0.0,43.21886777339531,5868.08833997612
213.0,43.262118114185526,0.0,43.262118114185526,5879.83893985963
214.0,43.30536845497575,0.0,43.30536845497575,5891.601293019179
215.0,43.348618795765965,0.0,43.348618795765965,5903.375399454759
216.0,43.39186913655618,0.0,43.39186913655618,5915.161259166375
217.0,43.435119477346404,0.0,43.435119477346404,5926.958872154028
218.0,43.47836981813662,0.0,43.47836981813662,5938.768238417713
219.0,43.52162015892684,0.0,43.52162015892684,5950.589357957434
220.0,43.56487049971706,0.0,43.56487049971706,5962.422230773192
221.0,43.608120840507276,0.0,43.608120840507276,5974.2668568649815
222.0,43.65137118129749,0.0,43.65137118129749,5986.1232362328055
223.0,43.69462152208771,0.0,43.69462152208771,5997.991368876666
224.0,43.73787186287793,0.0,43.73787186287793,6009.8712547965615
225.0,43.78112220366815,0.0,43.78112220366815,6021.762893992492
226.0,43.82437254445836,0.0,43.82437254445836,6033.666286464456
227.0,43.867622885248586,0.0,43.867622885248586,6045.581432212457
228.0,43.9108732260388,0.0,43.9108732260388,6057.508331236491
229.0,43.95412356682902,0.0,43.95412356682902,6069.44698353656
230.0,43.997373907619235,0.0,43.997373907619235,6081.397389112664
231.0,44.04062424840946,0.0,44.04062424840946,6093.359547964805
232.0,44.083874589199674,0.0,44.083874589199674,6105.3334600929775
233.0,44.12712492998989,0.0,44.12712492998989,6117.319125497186
234.0,44.17037527078011,0.0,44.17037527078011,6129.316544177431
235.0,44.21362561157033,0.0,44.21362561157033,6141.325716133709
236.0,44.256875952360545,0.0,44.256875952360545,6153.346641366022
237.0,44.30012629315077,0.0,44.30012629315077,6165.3793198743715
238.0,44.343376633940984,0.0,44.343376633940984,6177.423751658754
239.0,44.3866269747312,0.0,44.3866269747312,6189.479936719172
240.0,44.42987731552142,0.0,44.42987731552142,6201.547875055626
241.0,44.47312765631164,0.0,44.47312765631164,6213.627566668113
242.0,44.516377997101856,0.0,44.516377997101856,6225.7190115566345
243.0,44.55962833789208,0.0,44.55962833789208,6237.822209721193
244.0,44.602878678682295,0.0,44.602878678682295,6249.937161161785
245.0,44.64612901947251,0.0,44.64612901947251,6262.063865878412
246.0,44.689379360262734,0.0,44.689379360262734,6274.202323871074
247.0,44.73262970105295,0.0,44.73262970105295,6286.352535139771
248.0,44.775880041843166,0.0,44.775880041843166,6298.514499684502
249.0,44.81913038263339,0.0,44.81913038263339,6310.68821750527
250.0,44.862380723423605,0.0,44.862380723423605,6322.873688602071
251.0,44.90563106421382,0.0,44.90563106421382,6335.070912974907
252.0,44.94888140500404,0.0,44.94888140500404,6347.279890623777
253.0,44.99213174579426,0.0,44.99213174579426,6359.500621548684
254.0,45.03538208658448,0.0,45.03538208658448,6371.733105749624
255.0,45.07863242737469,0.0,45.07863242737469,6383.977343226598
256.0,45.121882768164916,0.0,45.121882768164916,6396.2333339796105
257.0,45.16513310895513,0.0,45.16513310895513,6408.501078008656
258.0,45.20838344974535,0.0,45.20838344974535,6420.7805753137345
259.0,45.25163379053557,0.0,45.25163379053557,6433.071825894852
260.0,45.29488413132579,0.0,45.29488413132579,6445.374829752001
261.0,45.338134472116,0.0,45.338134472116,6457.689586885185
262.0,45.38138481290622,0.0,45.38138481290622,6470.016097294404
263.0,45.42463515369644,0.0,45.42463515369644,6482.35436097966
264.0,45.46788549448666,0.0,45.46788549448666,6494.704377940948
265.0,45.511135835276875,0.0,45.511135835276875,6507.066148178272
266.0,45.5543861760671,0.0,45.5543861760671,6519.439671691633
267.0,45.597636516857314,0.0,45.597636516857314,6531.824948481026
268.0,45.64088685764753,0.0,45.64088685764753,6544.221978546454
269.0,45.68413719843775,0.0,45.68413719843775,6556.630761887917
270.0,45.72738753922797,0.0,45.72738753922797,6569.051298505416
271.0,45.770637880018185,0.0,45.770637880018185,6581.483588398949
272.0,45.81388822080841,0.0,45.81388822080841,6593.927631568517
273.0,45.857138561598624,0.0,45.857138561598624,6606.38342801412
274.0,45.90038890238884,0.0,45.90038890238884,6618.8509777357585
275.0,45.943639243179064,0.0,45.943639243179064,6631.330280733431
276.0,45.98688958396928,0.0,45.98688958396928,6643.821337007138
277.0,46.030139924759496,0.0,46.030139924759496,6656.324146556881
278.0,46.07339026554972,0.0,46.07339026554972,6668.838709382659
279.0,46.116640606339935,0.0,46.116640606339935,6681.36502548447
280.0,46.15989094713015,0.0,46.15989094713015,6693.903094862316
281.0,46.203141287920374,0.0,46.203141287920374,6706.452917516199
282.0,46.24639162871059,0.0,46.24639162871059,6719.014493446116
283.0,46.289641969500806,0.0,46.289641969500806,6731.587822652065
284.0,46.33289231029102,0.0,46.33289231029102,6744.172905134052
285.0,46.376142651081246,0.0,46.376142651081246,6756.769740892074
286.0,46.41939299187146,0.0,46.41939299187146,6769.3783299261295
287.0,46.46264333266168,0.0,46.46264333266168,6781.998672236219
288.0,46.5058936734519,0.0,46.5058936734519,6794.6307678223475
289.0,46.54914401424212,0.0,46.54914401424212,6807.274616684506
290.0,46.59239435503233,0.0,46.59239435503233,6819.930218822701
291.0,46.635644695822556,0.0,46.635644695822556,6832.597574236933
292.0,46.67889503661277,0.0,46.67889503661277,6845.276682927198
293.0,46.72214537740299,0.0,46.72214537740299,6857.967544893498
294.0,46.765395718193204,0.0,46.765395718193204,6870.670160135831
295.0,46.80864605898343,0.0,46.80864605898343,6883.384528654203
296.0,46.85189639977364,0.0,46.85189639977364,6896.110650448606
297.0,46.89514674056386,0.0,46.89514674056386,6908.848525519044
298.0,46.93839708135408,0.0,46.93839708135408,6921.59815386552
299.0,46.9816474221443,0.0,46.9816474221443,6934.359535488029
300.0,47.024897762934515,0.0,47.024897762934515,6947.132670386572
301.0,47.06814810372474,0.0,47.06814810372474,6959.917558561151
302.0,47.111398444514954,0.0,47.111398444514954,6972.714200011766
303.0,47.15464878530517,0.0,47.15464878530517,6985.522594738413
304.0,47.19789912609539,0.0,47.19789912609539,6998.342742741098
305.0,47.24114946688561,0.0,47.24114946688561,7011.174644019815
306.0,47.284399807675825,0.0,47.284399807675825,7024.018298574568
307.0,47.32765014846605,0.0,47.32765014846605,7036.873706405357
308.0,47.370900489256265,0.0,47.370900489256265,7049.740867512179
309.0,47.41415083004648,0.0,47.41415083004648,7062.619781895036
310.0,47.457401170836704,0.0,47.457401170836704,7075.510449553929
311.0,47.50065151162692,0.0,47.50065151162692,7088.412870488855
312.0,47.543901852417136,0.0,47.543901852417136,7101.327044699818
313.0,47.58715219320736,0.0,47.58715219320736,7114.252972186815
314.0,47.630402533997575,0.0,47.630402533997575,7127.1906529498465
315.0,47.67365287478779,0.0,47.67365287478779,7140.140086988912
316.0,47.716903215578014,0.0,47.716903215578014,7153.101274304016
317.0,47.76015355636823,0.0,47.76015355636823,7166.074214895151
318.0,47.80340389715845,0.0,47.80340389715845,7179.058908762323
319.0,47.84665423794866,0.0,47.84665423794866,7192.055355905527
320.0,47.889904578738886,0.0,47.889904578738886,7205.06355632477
321.0,47.9331549195291,0.0,47.9331549195291,7218.083510020045
322.0,47.97640526031932,0.0,47.97640526031932,7231.115216991356
323.0,48.019655601109534,0.0,48.019655601109534,7244.1586772387
324.0,48.06290594189976,0.0,48.06290594189976,7257.213890762081
325.0,48.10615628268997,0.0,48.10615628268997,7270.280857561496
326.0,48.14940662348019,0.0,48.14940662348019,7283.359577636946
327.0,48.19265696427041,0.0,48.19265696427041,7296.450050988432
328.0,48.23590730506063,0.0,48.23590730506063,7309.5522776159505
329.0,48.279157645850844,0.0,48.279157645850844,7322.666257519505
330.0,48.32240798664107,0.0,48.32240798664107,7335.791990699096
331.0,48.365658327431284,0.0,48.365658327431284,7348.929477154719
332.0,48.4089086682215,0.0,48.4089086682215,7362.078716886378
333.0,48.45215900901172,0.0,48.45215900901172,7375.239709894073
334.0,48.49540934980194,0.0,48.49540934980194,7388.412456177801
335.0,48.538659690592155,0.0,48.538659690592155,7401.596955737565
336.0,48.58191003138238,0.0,48.58191003138238,7414.793208573364
337.0,48.625160372172594,0.0,48.625160372172594,7428.001214685197
338.0,48.66841071296281,0.0,48.66841071296281,7441.220974073064
339.0,48.71166105375303,0.0,48.71166105375303,7454.452486736969
340.0,48.75491139454325,0.0,48.75491139454325,7467.695752676906
341.0,48.798161735333466,0.0,48.798161735333466,7480.950771892879
342.0,48.84141207612369,0.0,48.84141207612369,7494.217544384888
343.0,48.884662416913905,0.0,48.884662416913905,7507.496070152929
344.0,48.92791275770412,0.0,48.92791275770412,7520.786349197006
345.0,48.971163098494344,0.0,48.971163098494344,7534.088381517119
346.0,49.01441343928456,0.0,49.01441343928456,7547.402167113266
347.0,49.057663780074776,0.0,49.057663780074776,7560.727705985447
348.0,49.100914120865,0.0,49.100914120865,7574.0649981336655
349.0,49.144164461655215,0.0,49.144164461655215,7587.414043557917
350.0,49.18741480244543,0.0,49.18741480244543,7600.774842258203
351.0,49.23066514323565,0.0,49.23066514323565,7614.147394234523
352.0,49.27391548402587,0.0,49.27391548402587,7627.53169948688
353.0,49.31716582481609,0.0,49.31716582481609,7640.927758015271
354.0,49.3604161656063,0.0,49.3604161656063,7654.335569819696
355.0,49.40366650639652,0.0,49.40366650639652,7667.755134900156
356.0,49.44691684718674,0.0,49.44691684718674,7681.186453256652
357.0,49.49016718797696,0.0,49.49016718797696,7694.629524889182
358.0,49.533417528767174,0.0,49.533417528767174,7708.084349797748
359.0,49.5766678695574,0.0,49.5766678695574,7721.550927982348
360.0,49.61991821034761,0.0,49.61991821034761,7735.029259442983
361.0,49.66316855113783,0.0,49.66316855113783,7748.519344179653
362.0,49.70641889192805,0.0,49.70641889192805,7762.0211821923585
363.0,49.74966923271827,0.0,49.74966923271827,7775.534773481098
364.0,49.792919573508485,0.0,49.792919573508485,7789.060118045872
365.0,49.83616991429871,0.0,49.83616991429871,7802.597215886682
366.0,49.879420255088924,0.0,49.879420255088924,7816.146067003524
367.0,49.92267059587914,0.0,49.92267059587914,7829.706671396402
368.0,49.96592093666936,0.0,49.96592093666936,7843.279029065319
369.0,50.00917127745958,0.0,50.00917127745958,7856.863140010267
370.0,50.052421618249795,0.0,50.052421618249795,7870.459004231249
371.0,50.09567195904002,0.0,50.09567195904002,7884.066621728268
372.0,50.138922299830234,0.0,50.138922299830234,7897.685992501322
373.0,50.18217264062045,0.0,50.18217264062045,7911.317116550408
374.0,50.225422981410674,0.0,50.225422981410674,7924.959993875533
375.0,50.26867332220089,0.0,50.26867332220089,7938.614624476691
376.0,50.311923662991106,0.0,50.311923662991106,7952.281008353882
377.0,50.35517400378133,0.0,50.35517400378133,7965.959145507111
378.0,50.398424344571545,0.0,50.398424344571545,7979.649035936373
379.0,50.44167468536176,0.0,50.44167468536176,7993.350679641669
380.0,50.48492502615198,0.0,50.48492502615198,8007.064076623001
381.0,50.5281753669422,0.0,50.5281753669422,8020.789226880369
382.0,50.571425707732416,0.0,50.571425707732416,8034.526130413769
383.0,50.61467604852263,0.0,50.61467604852263,8048.274787223206
384.0,50.65792638931285,0.0,50.65792638931285,8062.035197308676
385.0,50.70117673010307,0.0,50.70117673010307,8075.807360670183
386.0,50.74442707089329,0.0,50.74442707089329,8089.591277307724
387.0,50.787677411683504,0.0,50.787677411683504,8103.386947221299
388.0,50.83092775247373,0.0,50.83092775247373,8117.194370410913
389.0,50.87417809326394,0.0,50.87417809326394,8131.013546876557
390.0,50.91742843405416,0.0,50.91742843405416,8144.8444766182365
391.0,50.96067877484438,0.0,50.96067877484438,8158.687159635953
392.0,51.0039291156346,0.0,51.0039291156346,8172.541595929702
393.0,51.047179456424814,0.0,51.047179456424814,8186.407785499487
394.0,51.09042979721504,0.0,51.09042979721504,8200.285728345309
395.0,51.13368013800525,0.0,51.13368013800525,8214.175424467163
396.0,51.17693047879547,0.0,51.17693047879547,8228.076873865051
397.0,51.22018081958569,0.0,51.22018081958569,8241.990076538978
398.0,51.26343116037591,0.0,51.26343116037591,8255.915032488934
399.0,51.306681501166125,0.0,51.306681501166125,8269.851741714929
400.0,51.34993184195635,0.0,51.34993184195635,8283.800204216961
401.0,51.393182182746564,0.0,51.393182182746564,8297.760419995022
402.0,51.43643252353678,0.0,51.43643252353678,8311.73238904912
403.0,51.479682864327,0.0,51.479682864327,8325.716111379255
404.0,51.52293320511722,0.0,51.52293320511722,8339.711586985422
405.0,51.566183545907435,0.0,51.566183545907435,8353.718815867627
406.0,51.60943388669766,0.0,51.60943388669766,8367.737798025866
407.0,51.652684227487875,0.0,51.652684227487875,8381.768533460137
408.0,51.69593456827809,0.0,51.69593456827809,8395.811022170445
409.0,51.739184909068314,0.0,51.739184909068314,8409.865264156788
410.0,51.78243524985853,0.0,51.78243524985853,8423.931259419167
411.0,51.825685590648746,0.0,51.825685590648746,8438.009007957577
412.0,51.86893593143897,0.0,51.86893593143897,8452.098509772026
413.0,51.912186272229185,0.0,51.912186272229185,8466.199764862507
414.0,51.9554366130194,0.0,51.9554366130194,8480.312773229023
415.0,51.99868695380962,0.0,51.99868695380962,8494.437534871575
416.0,52.04193729459984,0.0,52.04193729459984,8508.574049790162
417.0,52.08518763539006,0.0,52.08518763539006,8522.722317984784
418.0,52.12843797618027,0.0,52.12843797618027,8536.88233945544
419.0,52.17168831697049,0.0,52.17168831697049,8551.05411420213
